region	sex	age	country of origin	2015Q1	2015Q2	2015Q3	2015Q4	2016Q1	2016Q2	2016Q3	2016Q4
Copenhagen	Men	15-19 years	USA	17	18	13	19	20	23	21	30
Copenhagen	Men	15-19 years	North America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Antigua and Barbuda	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Argentina	6	7	8	8	5	5	5	5
Copenhagen	Men	15-19 years	Aruba	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Bahamas	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Barbados	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Belize	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Bermuda	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Bolivia	1	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Brazil	15	13	12	16	15	14	14	18
Copenhagen	Men	15-19 years	British West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Chile	7	5	6	6	5	4	4	5
Copenhagen	Men	15-19 years	Colombia	1	1	1	2	2	2	2	2
Copenhagen	Men	15-19 years	Costa Rica	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Cuba	2	2	2	2	2	2	2	0
Copenhagen	Men	15-19 years	Curacao	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Dominica	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Dominican Republic	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Ecuador	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	El Salvador	0	0	0	0	0	0	0	1
Copenhagen	Men	15-19 years	Falkland Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	French Guiana	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	French West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Grenada	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Guadeloupe	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Guatemala	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Guyana	1	1	1	0	0	0	0	0
Copenhagen	Men	15-19 years	Haiti	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Netherlands Antilles	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Honduras	1	1	1	1	1	1	1	1
Copenhagen	Men	15-19 years	Jamaica	3	3	3	2	2	2	2	2
Copenhagen	Men	15-19 years	Martinique	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Mexico	1	2	2	2	3	3	3	3
Copenhagen	Men	15-19 years	Nauru	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Nicaragua	1	1	1	1	1	1	1	1
Copenhagen	Men	15-19 years	Panama	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Paraguay	2	2	2	1	1	1	1	1
Copenhagen	Men	15-19 years	Peru	2	3	3	2	2	2	2	3
Copenhagen	Men	15-19 years	Puerto Rico	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Saint Kitts and Nevis	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Saint Lucia	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Suriname	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Trinidad and Tobago	1	1	1	1	1	1	1	1
Copenhagen	Men	15-19 years	Uruguay	0	1	1	1	0	1	1	1
Copenhagen	Men	15-19 years	Venezuela	0	0	0	0	0	0	1	0
Copenhagen	Men	15-19 years	West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	South and central America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Abu Dhabi	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Afghanistan	55	51	54	59	63	58	58	61
Copenhagen	Men	15-19 years	Armenia	4	4	4	3	3	3	3	3
Copenhagen	Men	15-19 years	Azerbaijan	7	7	7	6	7	6	6	6
Copenhagen	Men	15-19 years	Bahrain	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Bangladesh	10	8	10	9	9	9	7	7
Copenhagen	Men	15-19 years	Bhutan	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Brunei	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Cambodia	2	2	2	2	3	2	3	3
Copenhagen	Men	15-19 years	Dubai	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Philippines	59	57	56	54	53	53	55	52
Copenhagen	Men	15-19 years	United Arab Emirates	3	3	3	4	5	5	5	5
Copenhagen	Men	15-19 years	Georgia	1	1	1	1	1	0	0	0
Copenhagen	Men	15-19 years	Hong Kong	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	India	30	34	35	36	37	33	31	28
Copenhagen	Men	15-19 years	Indochina	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Indonesia	0	0	0	1	0	0	0	0
Copenhagen	Men	15-19 years	Iraq	320	327	332	340	354	353	368	371
Copenhagen	Men	15-19 years	Iran	76	73	70	64	62	69	71	71
Copenhagen	Men	15-19 years	Israel	11	10	10	13	12	12	12	13
Copenhagen	Men	15-19 years	Japan	1	3	3	4	3	3	3	4
Copenhagen	Men	15-19 years	Jordan	46	47	46	46	46	45	47	45
Copenhagen	Men	15-19 years	Kazakhstan	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	China	60	60	60	58	57	54	54	56
Copenhagen	Men	15-19 years	Kyrgyzstan	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Kuwait	14	14	17	16	16	14	16	16
Copenhagen	Men	15-19 years	Laos	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Lebanon	357	351	349	351	343	332	331	332
Copenhagen	Men	15-19 years	Macao	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Malaysia	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Maldives	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Middle East not stated	4	3	3	3	4	4	4	4
Copenhagen	Men	15-19 years	Mongolia	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Myanmar	0	0	0	0	0	1	1	1
Copenhagen	Men	15-19 years	Nepal	12	17	18	21	20	27	25	22
Copenhagen	Men	15-19 years	North Korea	1	1	1	1	1	1	1	1
Copenhagen	Men	15-19 years	Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Pakistan	305	311	305	316	315	315	303	301
Copenhagen	Men	15-19 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Qatar	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Saudi Arabia	1	0	0	1	1	2	3	2
Copenhagen	Men	15-19 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Singapore	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Sri Lanka	7	6	6	8	8	8	8	11
Copenhagen	Men	15-19 years	South Korea	5	6	6	6	6	6	5	5
Copenhagen	Men	15-19 years	Syria	80	80	80	82	82	79	86	90
Copenhagen	Men	15-19 years	Tajikistan	1	1	1	1	1	1	1	1
Copenhagen	Men	15-19 years	Taiwan	2	2	2	3	4	3	3	2
Copenhagen	Men	15-19 years	Thailand	36	37	36	34	35	38	38	35
Copenhagen	Men	15-19 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Turkmenistan	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Uzbekistan	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Vietnam	33	29	29	29	30	30	31	32
Copenhagen	Men	15-19 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Yemen	4	3	3	3	3	3	3	5
Copenhagen	Men	15-19 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Australia	5	4	4	4	4	4	2	6
Copenhagen	Men	15-19 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Fiji	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Kiribati	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Marshall Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	New Zealand	0	1	1	2	1	1	1	1
Copenhagen	Men	15-19 years	Papua New Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Solomon Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Samoa	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Tonga	0	0	1	2	2	2	2	3
Copenhagen	Men	15-19 years	Tuvalu	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Vanuatu	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	East Timor	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Pacific Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	15-19 years	Stateless	3	3	3	3	3	3	3	2
Copenhagen	Men	15-19 years	Not stated	4	2	2	2	1	1	1	1
Copenhagen	Men	20-24 years	Total	28461	28568	27803	29113	29030	29018	28061	29497
Copenhagen	Men	20-24 years	Denmark	22178	22084	21586	22232	22151	21971	21488	22073
Copenhagen	Men	20-24 years	Albania	4	4	4	6	5	5	6	8
Copenhagen	Men	20-24 years	Andorra	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Belgium	28	32	24	37	38	39	27	42
Copenhagen	Men	20-24 years	Bosnia and Herzegovina	84	83	77	79	78	77	71	72
Copenhagen	Men	20-24 years	Bulgaria	109	110	114	125	131	118	120	121
Copenhagen	Men	20-24 years	Cyprus	2	3	3	5	5	5	4	4
Copenhagen	Men	20-24 years	Estonia	16	16	18	21	22	15	14	16
Copenhagen	Men	20-24 years	Finland	27	26	27	35	35	33	29	33
Copenhagen	Men	20-24 years	France	111	126	112	135	132	135	120	138
Copenhagen	Men	20-24 years	Greece	21	23	21	22	25	25	24	30
Copenhagen	Men	20-24 years	Belarus	1	2	1	1	2	2	4	4
Copenhagen	Men	20-24 years	Ireland	26	22	20	30	34	29	21	26
Copenhagen	Men	20-24 years	Iceland	75	77	66	76	80	80	72	97
Copenhagen	Men	20-24 years	Italy	196	193	169	213	197	202	185	239
Copenhagen	Men	20-24 years	Yugoslavia	181	177	175	172	165	162	155	161
Copenhagen	Men	20-24 years	Yugoslavia, Federal Republic	4	3	3	4	3	4	4	3
Copenhagen	Men	20-24 years	Kosovo	5	8	10	12	13	11	11	10
Copenhagen	Men	20-24 years	Croatia	19	21	20	20	20	19	18	22
Copenhagen	Men	20-24 years	Latvia	51	48	44	46	49	48	43	50
Copenhagen	Men	20-24 years	Liechtenstein	0	0	0	0	0	0	1	0
Copenhagen	Men	20-24 years	Lithuania	128	124	115	127	124	118	111	120
Copenhagen	Men	20-24 years	Luxembourg	5	5	6	10	8	10	9	7
Copenhagen	Men	20-24 years	Republic of North Macedonia	88	90	90	87	88	95	97	89
Copenhagen	Men	20-24 years	Malta	2	2	1	1	0	0	1	1
Copenhagen	Men	20-24 years	Moldova	3	3	4	4	4	4	4	5
Copenhagen	Men	20-24 years	Monaco	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Montenegro	3	3	4	4	5	5	5	4
Copenhagen	Men	20-24 years	Netherlands	61	59	59	78	76	90	83	98
Copenhagen	Men	20-24 years	Northern Ireland	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Norway	304	296	266	316	310	314	286	308
Copenhagen	Men	20-24 years	Poland	218	214	203	221	224	213	209	211
Copenhagen	Men	20-24 years	Portugal	29	31	35	41	43	51	52	52
Copenhagen	Men	20-24 years	Romania	183	178	170	183	193	188	182	188
Copenhagen	Men	20-24 years	Russia	38	37	36	38	37	36	31	33
Copenhagen	Men	20-24 years	San Marino	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Switzerland	14	16	14	19	20	23	21	37
Copenhagen	Men	20-24 years	Serbia	5	7	8	10	9	9	9	11
Copenhagen	Men	20-24 years	Serbia and Montenegro	0	0	0	1	0	1	1	3
Copenhagen	Men	20-24 years	Slovakia	30	33	34	51	52	53	57	63
Copenhagen	Men	20-24 years	Slovenia	4	5	3	5	6	5	4	7
Copenhagen	Men	20-24 years	Soviet Union	15	16	16	16	16	17	17	13
Copenhagen	Men	20-24 years	Spain	98	96	80	116	103	104	94	142
Copenhagen	Men	20-24 years	United Kingdom	167	181	166	188	200	210	196	251
Copenhagen	Men	20-24 years	Sweden	168	163	152	147	145	146	135	153
Copenhagen	Men	20-24 years	Czech Republic	19	20	18	17	19	24	22	30
Copenhagen	Men	20-24 years	Czechoslovakia	3	3	2	4	3	3	3	3
Copenhagen	Men	20-24 years	Turkey	399	410	404	415	416	423	408	415
Copenhagen	Men	20-24 years	GDR	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Germany	220	209	176	260	263	239	202	294
Copenhagen	Men	20-24 years	Ukraine	12	12	12	14	12	13	11	12
Copenhagen	Men	20-24 years	Hungary	74	71	73	85	89	89	85	84
Copenhagen	Men	20-24 years	Vatican City State	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Austria	15	15	10	15	16	15	12	15
Copenhagen	Men	20-24 years	Europe not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Algeria	26	25	24	29	25	26	26	22
Copenhagen	Men	20-24 years	Angola	1	1	1	1	1	1	1	1
Copenhagen	Men	20-24 years	Benin	1	1	1	1	2	2	2	2
Copenhagen	Men	20-24 years	Botswana	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Burkina Faso	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Burundi	4	4	3	3	2	2	2	2
Copenhagen	Men	20-24 years	Cameroon	2	2	2	2	2	3	3	3
Copenhagen	Men	20-24 years	Central African Republic	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Comoros	1	1	1	1	0	0	0	1
Copenhagen	Men	20-24 years	Congo, Democratic Republic	4	4	3	2	3	3	1	1
Copenhagen	Men	20-24 years	Congo, Republic	2	3	3	3	3	2	1	1
Copenhagen	Men	20-24 years	Djibouti	4	3	4	4	4	4	4	4
Copenhagen	Men	20-24 years	Egypt	33	32	37	37	35	35	34	36
Copenhagen	Men	20-24 years	Ivory Coast	6	7	7	7	6	5	4	4
Copenhagen	Men	20-24 years	Eritrea	6	6	5	5	4	4	5	3
Copenhagen	Men	20-24 years	Ethiopia	24	23	22	23	22	20	22	21
Copenhagen	Men	20-24 years	Gabon	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Gambia, The	17	16	17	18	16	19	19	20
Copenhagen	Men	20-24 years	Ghana	16	15	14	12	16	19	19	19
Copenhagen	Men	20-24 years	Guinea	4	4	4	4	4	3	3	4
Copenhagen	Men	20-24 years	Guinea-Bissau	1	1	1	1	1	1	1	1
Copenhagen	Men	20-24 years	Cape Verde	1	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Kenya	5	5	4	5	3	2	2	6
Copenhagen	Men	20-24 years	Lesotho	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Liberia	0	0	0	0	0	0	1	1
Copenhagen	Men	20-24 years	Libya	4	5	4	6	5	5	5	5
Copenhagen	Men	20-24 years	Madagascar	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Malawi	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Mali	1	1	2	2	2	2	2	2
Copenhagen	Men	20-24 years	Morocco	238	228	231	229	240	244	252	253
Copenhagen	Men	20-24 years	Mauritania	1	1	1	1	1	0	0	0
Copenhagen	Men	20-24 years	Mauritius	4	4	3	3	3	4	3	2
Copenhagen	Men	20-24 years	Mozambique	1	1	1	1	0	0	1	2
Copenhagen	Men	20-24 years	Namibia	2	2	2	1	2	1	1	1
Copenhagen	Men	20-24 years	Niger	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Nigeria	10	10	10	8	10	8	8	8
Copenhagen	Men	20-24 years	Reunion	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Rwanda	4	3	3	3	3	3	1	0
Copenhagen	Men	20-24 years	Sao Tome and Principe	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Senegal	1	1	2	2	2	2	2	2
Copenhagen	Men	20-24 years	Seychelles	1	1	1	1	1	1	0	0
Copenhagen	Men	20-24 years	Sierra Leone	4	4	5	5	5	5	4	3
Copenhagen	Men	20-24 years	Somalia	177	181	181	180	194	195	205	206
Copenhagen	Men	20-24 years	Spanish territories in Africa	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Saint Helena	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Sudan	8	5	5	5	5	6	7	7
Copenhagen	Men	20-24 years	Eswantini	0	0	0	1	1	1	1	1
Copenhagen	Men	20-24 years	South Africa	7	4	4	4	3	4	3	5
Copenhagen	Men	20-24 years	South Sudan	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Southwest Africa	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Tanzania	3	4	2	2	4	5	5	4
Copenhagen	Men	20-24 years	Chad	1	1	1	1	1	0	0	0
Copenhagen	Men	20-24 years	Togo	3	3	3	3	3	4	4	4
Copenhagen	Men	20-24 years	Tunisia	20	21	21	25	28	27	29	31
Copenhagen	Men	20-24 years	Uganda	13	11	12	13	13	12	13	14
Copenhagen	Men	20-24 years	Zambia	0	0	0	1	1	1	1	2
Copenhagen	Men	20-24 years	Zimbabwe	0	0	0	0	0	0	0	1
Copenhagen	Men	20-24 years	Equatorial Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Africa not stated	1	1	0	1	1	1	0	0
Copenhagen	Men	20-24 years	Canada	49	53	48	52	56	60	54	72
Copenhagen	Men	20-24 years	USA	156	338	325	366	304	407	167	391
Copenhagen	Men	20-24 years	North America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Antigua and Barbuda	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Argentina	10	12	19	22	23	27	32	33
Copenhagen	Men	20-24 years	Aruba	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Bahamas	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Barbados	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Belize	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Bermuda	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Bolivia	2	3	3	3	3	3	3	4
Copenhagen	Men	20-24 years	Brazil	26	30	24	25	26	27	28	30
Copenhagen	Men	20-24 years	British West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Chile	12	12	11	14	12	13	18	17
Copenhagen	Men	20-24 years	Colombia	9	12	7	10	9	7	7	10
Copenhagen	Men	20-24 years	Costa Rica	4	2	1	1	1	0	0	0
Copenhagen	Men	20-24 years	Cuba	6	5	4	3	3	4	3	5
Copenhagen	Men	20-24 years	Curacao	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Dominica	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Dominican Republic	1	1	1	0	1	1	1	1
Copenhagen	Men	20-24 years	Ecuador	3	2	2	2	3	3	3	3
Copenhagen	Men	20-24 years	El Salvador	0	1	1	0	0	0	0	1
Copenhagen	Men	20-24 years	Falkland Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	French Guiana	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	French West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Grenada	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Guadeloupe	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Guatemala	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Guyana	0	0	0	1	1	1	1	1
Copenhagen	Men	20-24 years	Haiti	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Netherlands Antilles	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Honduras	1	1	1	0	1	1	1	0
Copenhagen	Men	20-24 years	Jamaica	1	1	2	2	2	2	2	2
Copenhagen	Men	20-24 years	Martinique	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Mexico	23	24	19	14	13	19	17	16
Copenhagen	Men	20-24 years	Nauru	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Nicaragua	2	2	2	2	2	2	2	2
Copenhagen	Men	20-24 years	Panama	1	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Paraguay	1	1	1	1	1	0	0	0
Copenhagen	Men	20-24 years	Peru	9	8	7	8	8	7	9	8
Copenhagen	Men	20-24 years	Puerto Rico	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Saint Kitts and Nevis	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Saint Lucia	0	0	0	0	0	0	1	0
Copenhagen	Men	20-24 years	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Suriname	1	1	1	1	1	1	1	1
Copenhagen	Men	20-24 years	Trinidad and Tobago	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Uruguay	2	3	4	2	3	2	2	3
Copenhagen	Men	20-24 years	Venezuela	4	4	3	4	4	4	5	4
Copenhagen	Men	20-24 years	West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	South and central America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Abu Dhabi	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Afghanistan	99	105	96	103	100	95	98	97
Copenhagen	Men	20-24 years	Armenia	9	10	9	9	7	7	6	7
Copenhagen	Men	20-24 years	Azerbaijan	6	5	4	5	5	5	7	8
Copenhagen	Men	20-24 years	Bahrain	0	0	0	1	1	1	1	0
Copenhagen	Men	20-24 years	Bangladesh	12	11	14	18	31	34	41	43
Copenhagen	Men	20-24 years	Bhutan	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Brunei	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Cambodia	4	4	4	5	4	1	2	2
Copenhagen	Men	20-24 years	Dubai	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Philippines	47	47	53	55	57	60	57	59
Copenhagen	Men	20-24 years	United Arab Emirates	3	3	3	4	5	6	6	3
Copenhagen	Men	20-24 years	Georgia	3	4	4	4	4	4	3	2
Copenhagen	Men	20-24 years	Hong Kong	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	India	51	49	48	67	68	61	57	70
Copenhagen	Men	20-24 years	Indochina	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Indonesia	6	5	5	6	7	5	5	7
Copenhagen	Men	20-24 years	Iraq	321	305	314	323	319	318	312	318
Copenhagen	Men	20-24 years	Iran	102	104	113	121	122	126	126	127
Copenhagen	Men	20-24 years	Israel	4	5	5	13	16	13	11	12
Copenhagen	Men	20-24 years	Japan	13	15	15	20	21	23	17	25
Copenhagen	Men	20-24 years	Jordan	50	45	48	48	49	48	43	47
Copenhagen	Men	20-24 years	Kazakhstan	1	0	0	0	0	0	1	0
Copenhagen	Men	20-24 years	China	127	133	120	155	146	153	146	186
Copenhagen	Men	20-24 years	Kyrgyzstan	0	0	1	1	1	1	1	1
Copenhagen	Men	20-24 years	Kuwait	9	9	9	10	10	12	13	16
Copenhagen	Men	20-24 years	Laos	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Lebanon	334	341	340	349	360	381	376	392
Copenhagen	Men	20-24 years	Macao	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Malaysia	6	4	3	3	3	2	1	1
Copenhagen	Men	20-24 years	Maldives	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Middle East not stated	4	3	3	3	3	5	3	4
Copenhagen	Men	20-24 years	Mongolia	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Myanmar	1	2	2	2	2	2	1	3
Copenhagen	Men	20-24 years	Nepal	97	99	105	126	143	162	168	158
Copenhagen	Men	20-24 years	North Korea	0	1	0	0	0	1	0	0
Copenhagen	Men	20-24 years	Oman	1	1	1	1	0	1	0	0
Copenhagen	Men	20-24 years	Pakistan	362	373	353	354	350	340	345	343
Copenhagen	Men	20-24 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Qatar	0	0	0	0	1	0	0	0
Copenhagen	Men	20-24 years	Saudi Arabia	4	5	4	3	4	4	4	6
Copenhagen	Men	20-24 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Singapore	15	20	14	24	24	21	18	33
Copenhagen	Men	20-24 years	Sri Lanka	32	30	30	31	33	35	37	37
Copenhagen	Men	20-24 years	South Korea	14	15	16	14	15	14	13	17
Copenhagen	Men	20-24 years	Syria	86	81	80	80	92	99	108	108
Copenhagen	Men	20-24 years	Tajikistan	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Taiwan	9	8	5	8	6	9	7	12
Copenhagen	Men	20-24 years	Thailand	45	43	43	51	48	48	46	50
Copenhagen	Men	20-24 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Turkmenistan	0	0	0	0	0	0	0	1
Copenhagen	Men	20-24 years	Uzbekistan	1	1	1	1	1	1	1	1
Copenhagen	Men	20-24 years	Vietnam	71	67	65	65	64	70	70	80
Copenhagen	Men	20-24 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Yemen	3	4	4	4	3	4	4	5
Copenhagen	Men	20-24 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Australia	59	67	61	67	58	67	60	81
Copenhagen	Men	20-24 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Fiji	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Kiribati	1	2	2	2	2	2	2	2
Copenhagen	Men	20-24 years	Marshall Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	New Zealand	11	12	10	11	11	10	11	13
Copenhagen	Men	20-24 years	Papua New Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Solomon Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Samoa	1	1	1	1	1	1	1	1
Copenhagen	Men	20-24 years	Tonga	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Tuvalu	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Vanuatu	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	East Timor	0	0	0	0	0	1	1	0
Copenhagen	Men	20-24 years	Pacific Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Stateless	4	4	4	5	6	7	7	7
Copenhagen	Men	20-24 years	Not stated	5	7	7	7	7	7	6	5
Copenhagen	Men	25-29 years	Total	37607	38056	38132	38556	38832	39154	39462	39787
Copenhagen	Men	25-29 years	Denmark	28139	28415	28490	28659	28849	29011	29279	29341
Copenhagen	Men	25-29 years	Albania	13	13	13	13	14	16	14	11
Copenhagen	Men	25-29 years	Andorra	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Belgium	32	31	33	33	37	36	42	43
