region	sex	age	country of origin	2009Q1	2009Q2	2009Q3	2009Q4	2010Q1	2010Q2	2010Q3	2010Q4
Copenhagen	Men	20-24 years	Saint Helena	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Sudan	6	5	4	4	4	5	6	6
Copenhagen	Men	20-24 years	Eswantini	0	0	1	1	0	2	1	1
Copenhagen	Men	20-24 years	South Africa	7	8	7	9	9	9	9	9
Copenhagen	Men	20-24 years	South Sudan	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Southwest Africa	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Tanzania	7	8	8	8	8	7	9	9
Copenhagen	Men	20-24 years	Chad	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Togo	3	3	2	3	2	3	2	2
Copenhagen	Men	20-24 years	Tunisia	6	6	6	7	7	8	11	11
Copenhagen	Men	20-24 years	Uganda	26	26	24	25	26	25	21	21
Copenhagen	Men	20-24 years	Zambia	0	0	1	3	3	2	2	2
Copenhagen	Men	20-24 years	Zimbabwe	2	3	2	2	2	2	3	2
Copenhagen	Men	20-24 years	Equatorial Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Africa not stated	1	1	1	1	2	3	3	3
Copenhagen	Men	20-24 years	Canada	49	49	46	59	54	65	54	50
Copenhagen	Men	20-24 years	USA	177	279	160	292	180	272	160	353
Copenhagen	Men	20-24 years	North America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Antigua and Barbuda	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Argentina	9	5	5	6	6	5	6	8
Copenhagen	Men	20-24 years	Aruba	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Bahamas	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Barbados	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Belize	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Bermuda	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Bolivia	2	3	3	3	3	3	3	3
Copenhagen	Men	20-24 years	Brazil	34	38	40	41	39	39	38	39
Copenhagen	Men	20-24 years	British West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Chile	11	13	12	11	9	11	13	13
Copenhagen	Men	20-24 years	Colombia	12	14	15	15	13	14	15	13
Copenhagen	Men	20-24 years	Costa Rica	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Cuba	5	5	5	4	4	5	5	5
Copenhagen	Men	20-24 years	Curacao	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Dominica	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Dominican Republic	1	1	0	0	0	0	1	1
Copenhagen	Men	20-24 years	Ecuador	7	6	7	6	4	4	4	5
Copenhagen	Men	20-24 years	El Salvador	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Falkland Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	French Guiana	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	French West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Grenada	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Guadeloupe	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Guatemala	0	0	1	0	0	0	0	0
Copenhagen	Men	20-24 years	Guyana	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Haiti	0	0	0	0	0	1	1	0
Copenhagen	Men	20-24 years	Netherlands Antilles	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Honduras	0	0	0	0	0	0	0	1
Copenhagen	Men	20-24 years	Jamaica	2	2	2	2	2	2	2	2
Copenhagen	Men	20-24 years	Martinique	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Mexico	9	8	9	11	8	15	13	16
Copenhagen	Men	20-24 years	Nauru	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Nicaragua	2	2	1	1	1	1	1	1
Copenhagen	Men	20-24 years	Panama	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Paraguay	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Peru	3	5	4	5	4	3	3	4
Copenhagen	Men	20-24 years	Puerto Rico	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Saint Kitts and Nevis	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Saint Lucia	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Suriname	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Trinidad and Tobago	1	2	1	1	2	2	2	2
Copenhagen	Men	20-24 years	Uruguay	9	9	9	9	10	8	6	5
Copenhagen	Men	20-24 years	Venezuela	7	6	6	6	7	5	5	5
Copenhagen	Men	20-24 years	West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	South and central America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Abu Dhabi	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Afghanistan	64	69	69	72	83	79	78	78
Copenhagen	Men	20-24 years	Armenia	7	7	8	7	8	7	7	7
Copenhagen	Men	20-24 years	Azerbaijan	1	1	1	1	2	3	3	3
Copenhagen	Men	20-24 years	Bahrain	0	0	0	1	1	1	1	1
Copenhagen	Men	20-24 years	Bangladesh	15	15	20	19	21	17	14	15
Copenhagen	Men	20-24 years	Bhutan	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Brunei	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Cambodia	3	2	1	0	0	0	0	0
Copenhagen	Men	20-24 years	Dubai	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Philippines	54	58	57	63	56	58	57	57
Copenhagen	Men	20-24 years	United Arab Emirates	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Georgia	0	0	0	0	0	0	0	1
Copenhagen	Men	20-24 years	Hong Kong	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	India	142	139	133	132	114	110	95	107
Copenhagen	Men	20-24 years	Indochina	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Indonesia	3	3	2	3	3	4	4	4
Copenhagen	Men	20-24 years	Iraq	201	215	224	229	226	235	241	252
Copenhagen	Men	20-24 years	Iran	118	114	109	102	110	111	102	98
Copenhagen	Men	20-24 years	Israel	11	12	11	10	11	10	9	9
Copenhagen	Men	20-24 years	Japan	5	8	10	14	12	10	9	14
Copenhagen	Men	20-24 years	Jordan	57	55	51	49	48	50	47	49
Copenhagen	Men	20-24 years	Kazakhstan	3	4	3	3	4	5	6	6
Copenhagen	Men	20-24 years	China	320	327	318	326	309	318	314	328
Copenhagen	Men	20-24 years	Kyrgyzstan	1	1	1	1	0	0	0	0
Copenhagen	Men	20-24 years	Kuwait	10	11	13	12	12	14	14	12
Copenhagen	Men	20-24 years	Laos	0	0	0	0	0	0	0	1
Copenhagen	Men	20-24 years	Lebanon	129	126	132	129	126	129	136	149
Copenhagen	Men	20-24 years	Macao	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Malaysia	5	6	5	4	4	4	4	4
Copenhagen	Men	20-24 years	Maldives	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Middle East not stated	2	2	2	2	1	2	2	1
Copenhagen	Men	20-24 years	Mongolia	0	0	0	1	1	1	1	2
Copenhagen	Men	20-24 years	Myanmar	1	1	1	1	2	2	3	3
Copenhagen	Men	20-24 years	Nepal	202	215	203	192	192	181	180	181
Copenhagen	Men	20-24 years	North Korea	0	1	2	2	2	2	2	2
Copenhagen	Men	20-24 years	Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Pakistan	376	385	387	390	393	383	384	381
Copenhagen	Men	20-24 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Qatar	0	0	0	1	1	1	1	1
Copenhagen	Men	20-24 years	Saudi Arabia	0	0	1	1	3	2	2	3
Copenhagen	Men	20-24 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Singapore	14	16	13	14	10	13	6	10
Copenhagen	Men	20-24 years	Sri Lanka	17	21	19	21	22	22	22	25
Copenhagen	Men	20-24 years	South Korea	3	3	4	8	7	6	7	10
Copenhagen	Men	20-24 years	Syria	32	33	32	40	41	39	40	39
Copenhagen	Men	20-24 years	Tajikistan	1	1	1	1	1	1	0	0
Copenhagen	Men	20-24 years	Taiwan	5	5	3	5	3	3	3	6
Copenhagen	Men	20-24 years	Thailand	45	39	41	44	45	48	55	60
Copenhagen	Men	20-24 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Turkmenistan	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Uzbekistan	0	1	1	1	1	1	1	0
Copenhagen	Men	20-24 years	Vietnam	54	55	54	52	54	51	51	53
Copenhagen	Men	20-24 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Yemen	5	5	4	4	4	4	4	4
Copenhagen	Men	20-24 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Australia	48	54	47	57	53	53	45	65
Copenhagen	Men	20-24 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Fiji	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Kiribati	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Marshall Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	New Zealand	12	12	10	11	11	14	10	12
Copenhagen	Men	20-24 years	Papua New Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Solomon Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Samoa	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Tonga	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Tuvalu	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Vanuatu	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	East Timor	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Pacific Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	20-24 years	Stateless	6	7	7	7	5	4	5	4
Copenhagen	Men	20-24 years	Not stated	5	4	3	4	4	4	4	4
Copenhagen	Men	25-29 years	Total	31892	31885	31884	32159	32207	32098	32227	32720
Copenhagen	Men	25-29 years	Denmark	24896	24775	24635	24694	24605	24383	24335	24467
Copenhagen	Men	25-29 years	Albania	8	8	7	7	7	7	6	6
Copenhagen	Men	25-29 years	Andorra	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Belgium	22	27	25	24	26	27	25	24
Copenhagen	Men	25-29 years	Bosnia and Herzegovina	100	97	99	105	105	109	112	119
Copenhagen	Men	25-29 years	Bulgaria	35	37	41	43	58	70	73	87
Copenhagen	Men	25-29 years	Cyprus	2	2	2	2	3	3	2	2
Copenhagen	Men	25-29 years	Estonia	13	12	13	10	13	10	10	13
Copenhagen	Men	25-29 years	Finland	54	53	51	55	55	64	60	54
Copenhagen	Men	25-29 years	France	171	176	182	187	183	191	201	216
Copenhagen	Men	25-29 years	Greece	43	48	57	63	69	70	67	75
Copenhagen	Men	25-29 years	Belarus	2	2	3	5	6	5	5	4
Copenhagen	Men	25-29 years	Ireland	33	32	31	30	32	33	31	31
Copenhagen	Men	25-29 years	Iceland	192	185	188	200	200	202	188	200
Copenhagen	Men	25-29 years	Italy	171	172	183	197	216	227	243	250
Copenhagen	Men	25-29 years	Yugoslavia	151	143	139	138	137	142	148	149
Copenhagen	Men	25-29 years	Yugoslavia, Federal Republic	4	5	3	2	2	2	1	1
Copenhagen	Men	25-29 years	Kosovo	3	3	4	4	3	3	3	4
Copenhagen	Men	25-29 years	Croatia	6	6	8	8	10	10	11	13
Copenhagen	Men	25-29 years	Latvia	17	18	22	26	29	29	24	26
Copenhagen	Men	25-29 years	Liechtenstein	0	0	0	0	1	1	1	0
Copenhagen	Men	25-29 years	Lithuania	41	36	36	41	44	47	53	57
Copenhagen	Men	25-29 years	Luxembourg	5	7	9	11	10	9	10	11
Copenhagen	Men	25-29 years	Republic of North Macedonia	88	88	85	89	88	89	83	84
Copenhagen	Men	25-29 years	Malta	2	2	2	2	2	1	1	1
Copenhagen	Men	25-29 years	Moldova	6	6	6	6	4	4	4	7
Copenhagen	Men	25-29 years	Monaco	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Montenegro	1	1	1	0	0	0	0	0
Copenhagen	Men	25-29 years	Netherlands	59	63	62	64	64	60	63	66
Copenhagen	Men	25-29 years	Northern Ireland	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Norway	273	283	269	255	261	257	263	280
Copenhagen	Men	25-29 years	Poland	409	413	410	415	436	450	453	465
Copenhagen	Men	25-29 years	Portugal	50	45	50	54	56	52	54	57
Copenhagen	Men	25-29 years	Romania	61	60	67	74	81	89	90	106
Copenhagen	Men	25-29 years	Russia	36	39	43	44	40	44	47	48
Copenhagen	Men	25-29 years	San Marino	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Switzerland	43	44	48	47	45	53	52	54
Copenhagen	Men	25-29 years	Serbia	9	10	11	12	12	12	9	9
Copenhagen	Men	25-29 years	Serbia and Montenegro	4	5	5	5	4	4	4	3
Copenhagen	Men	25-29 years	Slovakia	31	35	37	41	48	48	47	42
Copenhagen	Men	25-29 years	Slovenia	2	3	4	6	6	7	8	11
Copenhagen	Men	25-29 years	Soviet Union	9	12	12	10	11	9	9	8
Copenhagen	Men	25-29 years	Spain	165	176	169	177	181	181	181	194
Copenhagen	Men	25-29 years	United Kingdom	196	203	197	193	196	196	207	213
Copenhagen	Men	25-29 years	Sweden	245	242	242	241	252	254	267	283
Copenhagen	Men	25-29 years	Czech Republic	28	27	27	30	23	25	24	25
Copenhagen	Men	25-29 years	Czechoslovakia	5	5	4	6	6	6	5	5
Copenhagen	Men	25-29 years	Turkey	425	422	422	412	405	399	408	404
Copenhagen	Men	25-29 years	GDR	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Germany	328	333	337	354	370	372	360	374
Copenhagen	Men	25-29 years	Ukraine	19	24	25	27	27	29	31	32
Copenhagen	Men	25-29 years	Hungary	52	49	51	51	51	54	57	64
Copenhagen	Men	25-29 years	Vatican City State	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Austria	29	29	32	34	33	30	28	31
Copenhagen	Men	25-29 years	Europe not stated	1	1	1	1	0	0	0	0
Copenhagen	Men	25-29 years	Algeria	13	14	13	12	13	14	13	16
Copenhagen	Men	25-29 years	Angola	1	1	1	1	1	2	2	2
Copenhagen	Men	25-29 years	Benin	1	1	0	0	0	1	2	1
Copenhagen	Men	25-29 years	Botswana	1	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Burkina Faso	0	0	0	0	1	1	2	2
Copenhagen	Men	25-29 years	Burundi	4	6	6	4	4	3	3	5
Copenhagen	Men	25-29 years	Cameroon	8	10	8	13	10	11	13	14
Copenhagen	Men	25-29 years	Central African Republic	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Comoros	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Congo, Democratic Republic	0	0	0	0	1	1	1	1
Copenhagen	Men	25-29 years	Congo, Republic	1	1	1	1	1	1	2	2
Copenhagen	Men	25-29 years	Djibouti	2	2	2	1	2	2	2	2
Copenhagen	Men	25-29 years	Egypt	33	34	33	33	36	35	41	44
Copenhagen	Men	25-29 years	Ivory Coast	5	5	6	6	5	6	5	5
Copenhagen	Men	25-29 years	Eritrea	3	2	2	2	3	4	4	3
Copenhagen	Men	25-29 years	Ethiopia	33	36	36	46	39	44	44	48
Copenhagen	Men	25-29 years	Gabon	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Gambia, The	13	14	15	15	15	17	19	22
Copenhagen	Men	25-29 years	Ghana	30	29	27	27	34	31	35	37
Copenhagen	Men	25-29 years	Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Guinea-Bissau	0	0	0	0	0	0	0	1
Copenhagen	Men	25-29 years	Cape Verde	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Kenya	19	21	20	18	18	17	12	13
Copenhagen	Men	25-29 years	Lesotho	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Liberia	1	1	1	2	2	2	2	2
Copenhagen	Men	25-29 years	Libya	1	1	1	1	1	3	3	3
Copenhagen	Men	25-29 years	Madagascar	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Malawi	1	1	1	1	1	1	1	1
Copenhagen	Men	25-29 years	Mali	1	2	2	2	2	2	3	3
Copenhagen	Men	25-29 years	Morocco	187	184	186	180	176	179	185	186
Copenhagen	Men	25-29 years	Mauritania	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Mauritius	1	2	3	3	3	4	3	2
Copenhagen	Men	25-29 years	Mozambique	4	3	4	4	3	3	3	4
Copenhagen	Men	25-29 years	Namibia	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Niger	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Nigeria	12	15	14	17	16	19	19	22
Copenhagen	Men	25-29 years	Reunion	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Rwanda	3	3	3	4	6	7	7	6
Copenhagen	Men	25-29 years	Sao Tome and Principe	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Senegal	2	2	2	2	2	2	2	2
Copenhagen	Men	25-29 years	Seychelles	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Sierra Leone	6	7	7	9	11	9	10	11
Copenhagen	Men	25-29 years	Somalia	150	152	160	167	162	149	156	169
Copenhagen	Men	25-29 years	Spanish territories in Africa	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Saint Helena	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Sudan	5	5	6	6	6	5	5	6
Copenhagen	Men	25-29 years	Eswantini	1	1	1	1	2	1	1	1
Copenhagen	Men	25-29 years	South Africa	20	21	22	23	24	25	23	25
Copenhagen	Men	25-29 years	South Sudan	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Southwest Africa	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Tanzania	10	10	10	10	10	11	9	9
Copenhagen	Men	25-29 years	Chad	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Togo	2	2	3	3	4	4	5	5
Copenhagen	Men	25-29 years	Tunisia	8	6	6	6	8	9	9	10
Copenhagen	Men	25-29 years	Uganda	24	22	24	25	24	27	31	29
Copenhagen	Men	25-29 years	Zambia	1	0	0	0	2	3	2	2
Copenhagen	Men	25-29 years	Zimbabwe	0	3	3	4	4	4	4	3
Copenhagen	Men	25-29 years	Equatorial Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Africa not stated	2	2	2	2	2	1	1	1
Copenhagen	Men	25-29 years	Canada	52	60	59	57	57	65	66	69
Copenhagen	Men	25-29 years	USA	134	137	140	155	151	157	159	183
Copenhagen	Men	25-29 years	North America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Antigua and Barbuda	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Argentina	18	19	20	24	21	18	20	23
Copenhagen	Men	25-29 years	Aruba	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Bahamas	0	0	0	0	0	1	1	1
Copenhagen	Men	25-29 years	Barbados	0	1	1	0	0	0	0	0
Copenhagen	Men	25-29 years	Belize	0	0	0	0	1	1	1	1
Copenhagen	Men	25-29 years	Bermuda	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Bolivia	6	7	6	4	4	3	3	3
Copenhagen	Men	25-29 years	Brazil	54	57	58	53	51	51	47	48
Copenhagen	Men	25-29 years	British West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Chile	23	23	27	31	32	30	31	29
Copenhagen	Men	25-29 years	Colombia	15	15	15	14	15	20	17	17
Copenhagen	Men	25-29 years	Costa Rica	6	6	6	5	5	5	4	3
Copenhagen	Men	25-29 years	Cuba	5	3	4	6	6	6	6	7
Copenhagen	Men	25-29 years	Curacao	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Dominica	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Dominican Republic	0	1	2	1	1	2	1	1
Copenhagen	Men	25-29 years	Ecuador	3	4	4	6	6	5	5	6
Copenhagen	Men	25-29 years	El Salvador	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Falkland Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	French Guiana	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	French West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Grenada	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Guadeloupe	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Guatemala	6	5	5	6	6	6	6	5
Copenhagen	Men	25-29 years	Guyana	1	1	1	1	1	1	1	0
Copenhagen	Men	25-29 years	Haiti	0	0	0	0	0	0	0	1
Copenhagen	Men	25-29 years	Netherlands Antilles	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Honduras	1	1	1	1	1	0	0	0
Copenhagen	Men	25-29 years	Jamaica	1	1	1	0	1	1	1	1
Copenhagen	Men	25-29 years	Martinique	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Mexico	34	30	27	33	31	28	29	28
Copenhagen	Men	25-29 years	Nauru	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Nicaragua	3	2	2	2	2	2	2	2
Copenhagen	Men	25-29 years	Panama	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Paraguay	0	0	0	1	3	3	3	3
Copenhagen	Men	25-29 years	Peru	15	16	15	15	16	14	14	14
Copenhagen	Men	25-29 years	Puerto Rico	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Saint Kitts and Nevis	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Saint Lucia	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Suriname	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Trinidad and Tobago	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Uruguay	9	8	6	6	6	7	8	10
Copenhagen	Men	25-29 years	Venezuela	9	9	9	9	9	10	10	12
Copenhagen	Men	25-29 years	West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	South and central America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Abu Dhabi	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Afghanistan	63	62	65	67	68	72	81	86
Copenhagen	Men	25-29 years	Armenia	5	6	5	5	5	6	5	7
Copenhagen	Men	25-29 years	Azerbaijan	2	3	2	2	0	1	1	2
Copenhagen	Men	25-29 years	Bahrain	1	1	1	1	1	1	1	1
Copenhagen	Men	25-29 years	Bangladesh	28	29	31	38	43	40	52	63
Copenhagen	Men	25-29 years	Bhutan	0	0	0	1	1	1	0	0
Copenhagen	Men	25-29 years	Brunei	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Cambodia	1	3	3	3	3	3	2	2
Copenhagen	Men	25-29 years	Dubai	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Philippines	74	70	74	73	78	70	72	68
Copenhagen	Men	25-29 years	United Arab Emirates	2	3	3	2	2	2	2	1
Copenhagen	Men	25-29 years	Georgia	2	3	3	3	3	2	2	2
Copenhagen	Men	25-29 years	Hong Kong	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	India	365	353	361	390	394	386	390	402
Copenhagen	Men	25-29 years	Indochina	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Indonesia	9	9	10	10	11	9	5	4
Copenhagen	Men	25-29 years	Iraq	163	174	169	168	166	184	194	196
Copenhagen	Men	25-29 years	Iran	171	174	182	184	185	180	187	181
Copenhagen	Men	25-29 years	Israel	20	24	26	27	27	25	28	27
Copenhagen	Men	25-29 years	Japan	27	27	24	22	25	25	25	23
Copenhagen	Men	25-29 years	Jordan	42	46	42	45	46	49	51	51
Copenhagen	Men	25-29 years	Kazakhstan	2	3	5	4	4	5	5	7
Copenhagen	Men	25-29 years	China	298	298	316	324	332	335	327	345
Copenhagen	Men	25-29 years	Kyrgyzstan	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Kuwait	7	5	4	5	6	4	5	9
Copenhagen	Men	25-29 years	Laos	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Lebanon	104	110	116	118	122	131	136	139
Copenhagen	Men	25-29 years	Macao	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Malaysia	4	3	5	9	9	9	8	8
Copenhagen	Men	25-29 years	Maldives	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Middle East not stated	3	3	4	3	4	4	4	3
Copenhagen	Men	25-29 years	Mongolia	1	1	1	1	1	1	1	1
Copenhagen	Men	25-29 years	Myanmar	2	5	5	4	4	3	2	3
Copenhagen	Men	25-29 years	Nepal	177	190	198	207	200	210	225	238
Copenhagen	Men	25-29 years	North Korea	1	1	1	1	1	2	2	3
Copenhagen	Men	25-29 years	Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Pakistan	478	488	520	536	546	558	588	633
Copenhagen	Men	25-29 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Qatar	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Saudi Arabia	0	1	0	0	1	1	2	2
Copenhagen	Men	25-29 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Singapore	20	23	23	27	28	25	26	24
Copenhagen	Men	25-29 years	Sri Lanka	14	14	15	18	20	19	20	18
Copenhagen	Men	25-29 years	South Korea	3	4	5	5	6	6	7	9
Copenhagen	Men	25-29 years	Syria	16	16	16	18	19	18	24	27
Copenhagen	Men	25-29 years	Tajikistan	0	0	0	0	0	0	1	1
Copenhagen	Men	25-29 years	Taiwan	3	3	5	5	5	6	6	6
Copenhagen	Men	25-29 years	Thailand	57	54	53	52	45	41	43	46
Copenhagen	Men	25-29 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Turkmenistan	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Uzbekistan	9	10	9	10	9	10	10	12
Copenhagen	Men	25-29 years	Vietnam	64	66	70	74	73	72	76	74
Copenhagen	Men	25-29 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Yemen	0	0	1	1	1	1	1	1
Copenhagen	Men	25-29 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Australia	80	81	85	84	91	91	100	106
Copenhagen	Men	25-29 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Fiji	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Kiribati	0	0	0	0	0	0	0	0
Copenhagen	Men	25-29 years	Marshall Islands	0	0	0	0	0	0	0	0
