citizenship	age	sex	district	1985Q1	1986Q1	1987Q1	1988Q1	1989Q1	1990Q1
Denmark	5-9 years	Men	Polling area - 9. Vesterbro	110	88	87	84	97	85
Denmark	5-9 years	Men	Polling area - 9. Nord	119	116	103	98	94	101
Denmark	5-9 years	Men	Polling area - 9. Syd	184	167	153	150	145	121
Denmark	5-9 years	Men	Polling area - 9. Øst	56	57	68	58	60	52
Denmark	5-9 years	Men	Polling area - 9. Vest	118	126	113	121	118	105
Denmark	5-9 years	Men	Polling area - 9. Midt	45	43	39	38	29	32
Denmark	5-9 years	Men	Polling area - 9. Sydhavn	37	34	30	25	26	21
Denmark	5-9 years	Women	Copenhagen total	7390	6966	6688	6552	6453	6224
Denmark	5-9 years	Women	District - Indre By	588	555	524	512	500	479
Denmark	5-9 years	Women	District - Østerbro	936	864	830	797	769	740
Denmark	5-9 years	Women	District - Nørrebro	894	843	796	817	856	813
Denmark	5-9 years	Women	District - Vesterbro/Kongens Enghave	645	560	522	502	481	455
Denmark	5-9 years	Women	District - Valby	828	774	740	724	709	708
Denmark	5-9 years	Women	District - Vanløse	669	665	663	638	617	587
Denmark	5-9 years	Women	District - Brønshøj-Husum	739	725	693	713	702	680
Denmark	5-9 years	Women	District - Bispebjerg	502	491	465	454	450	419
Denmark	5-9 years	Women	District - Amager Øst	731	678	634	602	603	577
Denmark	5-9 years	Women	District - Amager Vest	858	811	821	793	766	766
Denmark	5-9 years	Women	District - Unlocated	0	0	0	0	0	0
Denmark	5-9 years	Women	Polling area - 1. Østerbro	162	147	132	128	131	125
Denmark	5-9 years	Women	Polling area - 1. Øst	90	79	57	61	52	52
Denmark	5-9 years	Women	Polling area - 1. Nord	92	91	89	90	93	91
Denmark	5-9 years	Women	Polling area - 1. Syd	219	192	194	186	179	167
Denmark	5-9 years	Women	Polling area - 1. Vest	179	173	165	155	133	132
Denmark	5-9 years	Women	Polling area - 1. Nordvest	194	182	193	177	181	173
Denmark	5-9 years	Women	Polling area - 2. Sundbyvester	200	180	180	182	180	205
Denmark	5-9 years	Women	Polling area - 2. Nord	275	258	269	259	257	264
Denmark	5-9 years	Women	Polling area - 2. Syd	64	68	66	72	63	60
Denmark	5-9 years	Women	Polling area - 2. Øst	232	225	222	199	191	161
Denmark	5-9 years	Women	Polling area - 2. Vest	87	80	84	81	75	76
Denmark	5-9 years	Women	Polling area - 3. Indre By	131	135	123	120	100	107
Denmark	5-9 years	Women	Polling area - 3. Nord	133	127	130	122	140	135
Denmark	5-9 years	Women	Polling area - 3. Syd	139	129	120	118	112	110
Denmark	5-9 years	Women	Polling area - 3. Øst	185	164	151	152	148	127
Denmark	5-9 years	Women	Polling area - 4. Sundbyøster	169	147	138	122	123	116
Denmark	5-9 years	Women	Polling area - 4. Nord	213	204	201	201	208	190
Denmark	5-9 years	Women	Polling area - 4. Syd	184	169	148	141	135	127
Denmark	5-9 years	Women	Polling area - 4. Øst	165	158	147	138	137	144
Denmark	5-9 years	Women	Polling area - 5. Nørrebro	109	105	96	89	81	73
Denmark	5-9 years	Women	Polling area - 5. Nord	112	103	105	111	118	101
Denmark	5-9 years	Women	Polling area - 5. Nørrebrohallen	148	148	148	172	188	189
Denmark	5-9 years	Women	Polling area - 5. Syd	149	153	142	139	151	155
Denmark	5-9 years	Women	Polling area - 5. Øst	90	73	67	59	63	58
Denmark	5-9 years	Women	Polling area - 5. Vest	117	109	100	108	111	107
Denmark	5-9 years	Women	Polling area - 5. Nordvest	169	152	138	139	144	130
Denmark	5-9 years	Women	Polling area - 6. Bispebjerg	88	91	82	78	75	62
Denmark	5-9 years	Women	Polling area - 6. Vest	73	70	64	66	64	67
Denmark	5-9 years	Women	Polling area - 6. Nord	155	149	142	128	129	118
Denmark	5-9 years	Women	Polling area - 6. Øst	64	70	71	68	67	65
Denmark	5-9 years	Women	Polling area - 6. Syd	122	111	106	114	115	107
Denmark	5-9 years	Women	Polling area - 7. Brønshøj	132	116	123	126	118	120
Denmark	5-9 years	Women	Polling area - 7. Nord	173	174	162	166	155	139
Denmark	5-9 years	Women	Polling area - 7. Syd	144	143	145	141	143	131
Denmark	5-9 years	Women	Polling area - 7. Øst	155	150	151	163	176	172
Denmark	5-9 years	Women	Polling area - 7. Vest	139	131	114	113	110	101
Denmark	5-9 years	Women	Polling area - 7. Nordvest	210	213	198	214	204	207
Denmark	5-9 years	Women	Polling area - 7. Katrinedal	65	60	66	52	48	52
Denmark	5-9 years	Women	Polling area - 7. Kirkebjerg	209	209	205	201	189	175
Denmark	5-9 years	Women	Polling area - 7. Vanløse	181	194	192	175	176	170
Denmark	5-9 years	Women	Polling area - 8. Valby	200	193	184	175	172	172
Denmark	5-9 years	Women	Polling area - 8. Nord	143	131	111	119	117	116
Denmark	5-9 years	Women	Polling area - 8. Syd	100	94	87	86	90	93
Denmark	5-9 years	Women	Polling area - 8. Vest	152	132	124	125	119	124
Denmark	5-9 years	Women	Polling area - 8. Sydøst	159	148	149	142	133	137
Denmark	5-9 years	Women	Polling area - 8. Midt	74	76	85	77	78	66
Denmark	5-9 years	Women	Polling area - 9. Vesterbro	110	97	95	101	87	75
Denmark	5-9 years	Women	Polling area - 9. Nord	117	96	88	74	76	73
Denmark	5-9 years	Women	Polling area - 9. Syd	162	150	136	118	118	116
Denmark	5-9 years	Women	Polling area - 9. Øst	81	60	60	59	45	40
Denmark	5-9 years	Women	Polling area - 9. Vest	95	88	82	90	98	100
Denmark	5-9 years	Women	Polling area - 9. Midt	47	46	39	40	37	33
Denmark	5-9 years	Women	Polling area - 9. Sydhavn	33	23	22	20	20	18
Denmark	10-14 years	Men	Copenhagen total	8057	8026	7655	7317	7150	6882
Denmark	10-14 years	Men	District - Indre By	729	705	676	614	589	552
Denmark	10-14 years	Men	District - Østerbro	1025	1034	982	905	880	829
Denmark	10-14 years	Men	District - Nørrebro	905	878	810	809	829	782
Denmark	10-14 years	Men	District - Vesterbro/Kongens Enghave	667	640	615	580	541	528
Denmark	10-14 years	Men	District - Valby	868	865	882	844	844	837
Denmark	10-14 years	Men	District - Vanløse	698	707	680	650	630	601
Denmark	10-14 years	Men	District - Brønshøj-Husum	883	922	878	847	855	840
Denmark	10-14 years	Men	District - Bispebjerg	605	591	566	532	482	460
Denmark	10-14 years	Men	District - Amager Øst	698	689	651	649	626	622
Denmark	10-14 years	Men	District - Amager Vest	979	995	915	887	874	831
Denmark	10-14 years	Men	District - Unlocated	0	0	0	0	0	0
Denmark	10-14 years	Men	Polling area - 1. Østerbro	201	201	192	169	164	148
Denmark	10-14 years	Men	Polling area - 1. Øst	91	86	75	67	61	57
Denmark	10-14 years	Men	Polling area - 1. Nord	110	105	101	92	89	87
Denmark	10-14 years	Men	Polling area - 1. Syd	241	234	211	190	190	186
Denmark	10-14 years	Men	Polling area - 1. Vest	178	196	205	195	181	173
Denmark	10-14 years	Men	Polling area - 1. Nordvest	204	212	198	192	195	178
Denmark	10-14 years	Men	Polling area - 2. Sundbyvester	247	251	241	212	211	226
Denmark	10-14 years	Men	Polling area - 2. Nord	290	297	257	252	257	252
Denmark	10-14 years	Men	Polling area - 2. Syd	57	63	66	58	58	59
Denmark	10-14 years	Men	Polling area - 2. Øst	288	304	277	294	273	219
Denmark	10-14 years	Men	Polling area - 2. Vest	97	80	74	71	75	75
Denmark	10-14 years	Men	Polling area - 3. Indre By	179	187	178	150	133	116
Denmark	10-14 years	Men	Polling area - 3. Nord	165	157	161	156	154	145
Denmark	10-14 years	Men	Polling area - 3. Syd	149	165	147	140	141	132
Denmark	10-14 years	Men	Polling area - 3. Øst	236	196	190	168	161	159
Denmark	10-14 years	Men	Polling area - 4. Sundbyøster	143	139	126	121	125	129
Denmark	10-14 years	Men	Polling area - 4. Nord	201	208	202	205	185	183
Denmark	10-14 years	Men	Polling area - 4. Syd	162	155	150	148	150	151
Denmark	10-14 years	Men	Polling area - 4. Øst	192	187	173	175	166	159
Denmark	10-14 years	Men	Polling area - 5. Nørrebro	120	117	101	105	103	109
Denmark	10-14 years	Men	Polling area - 5. Nord	111	102	89	92	104	88
Denmark	10-14 years	Men	Polling area - 5. Nørrebrohallen	158	168	161	159	169	162
Denmark	10-14 years	Men	Polling area - 5. Syd	110	119	112	111	106	101
Denmark	10-14 years	Men	Polling area - 5. Øst	119	91	75	63	55	46
Denmark	10-14 years	Men	Polling area - 5. Vest	128	130	123	127	136	129
Denmark	10-14 years	Men	Polling area - 5. Nordvest	159	151	149	152	156	147
Denmark	10-14 years	Men	Polling area - 6. Bispebjerg	101	113	106	103	96	86
Denmark	10-14 years	Men	Polling area - 6. Vest	77	76	85	78	74	70
Denmark	10-14 years	Men	Polling area - 6. Nord	186	188	189	175	165	153
Denmark	10-14 years	Men	Polling area - 6. Øst	86	74	71	72	56	64
Denmark	10-14 years	Men	Polling area - 6. Syd	155	140	115	104	91	87
Denmark	10-14 years	Men	Polling area - 7. Brønshøj	133	146	145	127	119	117
Denmark	10-14 years	Men	Polling area - 7. Nord	192	194	166	169	167	155
Denmark	10-14 years	Men	Polling area - 7. Syd	156	157	139	126	123	119
Denmark	10-14 years	Men	Polling area - 7. Øst	200	225	208	200	190	179
Denmark	10-14 years	Men	Polling area - 7. Vest	142	154	151	150	163	159
Denmark	10-14 years	Men	Polling area - 7. Nordvest	290	281	287	265	277	281
Denmark	10-14 years	Men	Polling area - 7. Katrinedal	60	64	64	72	71	59
Denmark	10-14 years	Men	Polling area - 7. Kirkebjerg	196	190	202	211	213	217
Denmark	10-14 years	Men	Polling area - 7. Vanløse	212	218	196	177	162	155
Denmark	10-14 years	Men	Polling area - 8. Valby	197	202	203	214	206	214
Denmark	10-14 years	Men	Polling area - 8. Nord	159	174	168	161	150	138
Denmark	10-14 years	Men	Polling area - 8. Syd	115	109	111	102	101	82
Denmark	10-14 years	Men	Polling area - 8. Vest	180	166	162	136	149	153
Denmark	10-14 years	Men	Polling area - 8. Sydøst	141	141	150	145	153	162
Denmark	10-14 years	Men	Polling area - 8. Midt	76	73	88	86	85	88
Denmark	10-14 years	Men	Polling area - 9. Vesterbro	134	136	128	110	104	98
Denmark	10-14 years	Men	Polling area - 9. Nord	114	103	91	91	89	87
Denmark	10-14 years	Men	Polling area - 9. Syd	161	168	172	156	143	135
Denmark	10-14 years	Men	Polling area - 9. Øst	81	71	62	64	48	44
Denmark	10-14 years	Men	Polling area - 9. Vest	115	102	103	107	112	128
Denmark	10-14 years	Men	Polling area - 9. Midt	28	26	28	24	26	21
Denmark	10-14 years	Men	Polling area - 9. Sydhavn	34	34	31	28	19	15
Denmark	10-14 years	Women	Copenhagen total	7786	7778	7520	7175	6868	6631
Denmark	10-14 years	Women	District - Indre By	687	667	610	556	545	500
Denmark	10-14 years	Women	District - Østerbro	1001	959	940	902	858	799
Denmark	10-14 years	Women	District - Nørrebro	920	903	869	899	852	804
Denmark	10-14 years	Women	District - Vesterbro/Kongens Enghave	652	631	597	543	531	511
Denmark	10-14 years	Women	District - Valby	859	893	840	810	809	786
Denmark	10-14 years	Women	District - Vanløse	669	710	692	674	621	617
Denmark	10-14 years	Women	District - Brønshøj-Husum	793	806	817	752	741	713
Denmark	10-14 years	Women	District - Bispebjerg	556	566	558	507	479	481
Denmark	10-14 years	Women	District - Amager Øst	728	715	707	668	615	619
Denmark	10-14 years	Women	District - Amager Vest	921	928	890	864	817	801
Denmark	10-14 years	Women	District - Unlocated	0	0	0	0	0	0
Denmark	10-14 years	Women	Polling area - 1. Østerbro	210	181	188	172	158	139
Denmark	10-14 years	Women	Polling area - 1. Øst	103	98	97	88	83	68
Denmark	10-14 years	Women	Polling area - 1. Nord	120	116	122	114	97	87
Denmark	10-14 years	Women	Polling area - 1. Syd	237	228	205	189	186	179
Denmark	10-14 years	Women	Polling area - 1. Vest	156	154	144	152	160	156
Denmark	10-14 years	Women	Polling area - 1. Nordvest	175	182	184	187	174	170
Denmark	10-14 years	Women	Polling area - 2. Sundbyvester	230	242	241	240	219	244
Denmark	10-14 years	Women	Polling area - 2. Nord	291	287	276	269	232	229
Denmark	10-14 years	Women	Polling area - 2. Syd	44	49	49	47	58	53
Denmark	10-14 years	Women	Polling area - 2. Øst	268	275	255	235	231	209
Denmark	10-14 years	Women	Polling area - 2. Vest	88	75	69	73	77	66
Denmark	10-14 years	Women	Polling area - 3. Indre By	188	167	154	128	129	106
Denmark	10-14 years	Women	Polling area - 3. Nord	150	146	142	128	123	127
Denmark	10-14 years	Women	Polling area - 3. Syd	126	142	126	116	129	124
Denmark	10-14 years	Women	Polling area - 3. Øst	223	212	188	184	164	143
Denmark	10-14 years	Women	Polling area - 4. Sundbyøster	131	131	131	136	128	137
Denmark	10-14 years	Women	Polling area - 4. Nord	232	208	198	184	163	175
Denmark	10-14 years	Women	Polling area - 4. Syd	176	184	187	175	151	156
Denmark	10-14 years	Women	Polling area - 4. Øst	189	192	191	173	173	151
Denmark	10-14 years	Women	Polling area - 5. Nørrebro	121	127	120	112	98	91
Denmark	10-14 years	Women	Polling area - 5. Nord	113	112	113	104	94	99
Denmark	10-14 years	Women	Polling area - 5. Nørrebrohallen	169	162	140	181	178	172
Denmark	10-14 years	Women	Polling area - 5. Syd	132	140	142	154	131	120
Denmark	10-14 years	Women	Polling area - 5. Øst	94	84	83	86	75	65
